Dawn 's ex-husband was n't going to one rough grocery store and Becca was n't going to many . <eos>	[5.545644283294678, 4.751562595367432, 7.380054473876953, 3.684645652770996, 5.887446403503418, 5.575278282165527, 0.7305773496627808, 5.274064064025879, 4.7839860916137695, 6.308480262756348, 1.0871787071228027, 3.3365278244018555, 6.103457450866699, 4.924793243408203, 5.963124752044678, 5.6706929206848145, 0.5281755924224854, 4.942164421081543, 5.914660930633545, 3.008776161550486e-07]	[11.226276397705078, 2.0171594619750977, 7.585644245147705, 4.9420623779296875, 6.500995635986328, 4.6121015548706055, 0.10654640197753906, 7.623617172241211, 13.657644271850586, 11.170021057128906, 0.1482868194580078, 3.143050193786621, 10.492634773254395, 1.9835376739501953, 3.5407333374023438, 3.3419580459594727, 0.07157135009765625, 11.975454330444336, 3.23386287689209, -0.0]	Dawn 's ex-husband was n't going to one grocery store and Becca was n't going to many rough . <eos>	[4.993903160095215, 5.850017070770264, 6.798396587371826, 3.9474236965179443, 5.529363632202148, 5.478261947631836, 0.4406276345252991, 5.333156585693359, 4.798877716064453, 1.7427802085876465, 3.493767023086548, 5.908953666687012, 4.934905052185059, 5.989226818084717, 5.668863296508789, 0.6631558537483215, 4.8866658210754395, 5.819257736206055, 5.893006324768066, 3.08419231487278e-07]	[11.200714111328125, 2.4888076782226562, 7.552353858947754, 3.2819128036499023, 7.1541242599487305, 5.251997947692871, 0.0592498779296875, 8.026542663574219, 10.21759033203125, 0.2918128967285156, 2.585235595703125, 10.217641830444336, 1.9127464294433594, 3.5331058502197266, 3.5444517135620117, 0.0939178466796875, 11.584491729736328, 10.292695999145508, 5.289834022521973, -0.0]
Some child does n't wear one white dress and Renee does n't wear many . <eos>	[4.9923906326293945, 6.335103511810303, 6.157353401184082, 1.365492343902588, 4.797030448913574, 4.863521099090576, 4.705318450927734, 5.024494171142578, 3.2169909477233887, 5.791449069976807, 4.880964279174805, 1.814639925956726, 4.192034721374512, 4.380815029144287, 5.137624740600586, 3.1056288207764737e-07]	[5.21907901763916, 11.04597282409668, 9.738415718078613, 1.9917306900024414, 5.845272064208984, 5.717921257019043, 5.169088363647461, 3.8051834106445312, 3.1172924041748047, 13.441658020019531, 3.515514373779297, 1.9819889068603516, 1.5659351348876953, 8.169069290161133, 6.469280242919922, -0.0]	Some child does n't wear one dress and Renee does n't wear many white . <eos>	[4.991816520690918, 6.333568096160889, 6.159408092498779, 1.3632829189300537, 4.796088218688965, 4.863473892211914, 4.703702926635742, 3.3177359104156494, 5.650623321533203, 4.364782333374023, 1.8218926191329956, 4.251458168029785, 4.517736911773682, 5.322353839874268, 4.575685501098633, 3.0277530527200724e-07]	[5.215821266174316, 11.045406341552734, 9.738402366638184, 1.9946298599243164, 5.842798233032227, 5.717947006225586, 4.744481086730957, 3.161097526550293, 13.350823402404785, 3.279386520385742, 1.8150081634521484, 1.770345687866211, 7.964707374572754, 3.1165733337402344, 4.311883926391602, -0.0]
Some girl is n't exiting one green hill and some adult 's dermatologists are exiting two . <eos>	[4.989272117614746, 6.334900856018066, 6.726983547210693, 6.507122039794922, 6.067210674285889, 3.6464972496032715, 3.5097720623016357, 6.020332336425781, 3.2094686031341553, 5.885982036590576, 6.674763202667236, 6.15704345703125, 6.577137470245361, 5.490211009979248, 6.501033782958984, 3.6593642234802246, 6.177730560302734, 2.9532651524277753e-07]	[5.2163543701171875, 11.416594505310059, 5.2975921630859375, 6.392167091369629, 13.102108001708984, 5.770005226135254, 10.04394817352295, 6.405844688415527, 2.976095199584961, 4.4846086502075195, 8.276662826538086, 7.322961807250977, 3.8659658432006836, 2.0230607986450195, 12.012819290161133, 8.252174377441406, 3.3933544158935547, -0.0]	Some girl is n't exiting one hill and some adult 's dermatologists are exiting two green . <eos>	[4.990999221801758, 6.336663246154785, 6.728062152862549, 6.5073442459106445, 6.0673604011535645, 3.6468312740325928, 3.5087649822235107, 3.039367198944092, 5.773388862609863, 6.496757507324219, 6.1962785720825195, 6.667482376098633, 5.488694667816162, 6.522579193115234, 3.5563158988952637, 6.115127086639404, 5.824982643127441, 2.9225009257061174e-07]	[5.2152557373046875, 11.41854190826416, 5.296878814697266, 6.396592140197754, 13.102215766906738, 5.769588470458984, 9.966320037841797, 2.6988019943237305, 4.632654190063477, 8.40181827545166, 7.191046714782715, 4.0185699462890625, 1.945887565612793, 11.35177993774414, 8.373072624206543, 7.492056846618652, 4.539796829223633, -0.0]
Paul had n't astounded one serious ex-wife and some painting had n't astounded several . <eos>	[4.990131378173828, 6.180695056915283, 5.344978332519531, 5.194616317749023, 4.7688493728637695, 2.8769521713256836, 6.3459577560424805, 3.7706284523010254, 5.098064422607422, 5.413692474365234, 5.320024490356445, 4.869351387023926, 3.592833995819092, 4.568493843078613, 5.20513916015625, 2.8853438038822787e-07]	[8.170882225036621, 5.018638610839844, 6.462161064147949, 5.448230743408203, 6.350719451904297, 9.183271408081055, 12.717061042785645, 3.037820816040039, 6.835229873657227, 11.228962898254395, 3.486546516418457, 5.342316627502441, 5.383484840393066, 8.219476699829102, 4.7155609130859375, -0.0]	Paul had n't astounded one ex-wife and some painting had n't astounded several serious . <eos>	[4.993226051330566, 6.181574821472168, 5.344442367553711, 5.194711685180664, 4.767630577087402, 2.877531051635742, 3.821320056915283, 5.071202278137207, 5.064209938049316, 4.915905952453613, 4.852234363555908, 3.3991754055023193, 4.4489970207214355, 5.134549140930176, 6.262274742126465, 2.9366736953306827e-07]	[8.173040390014648, 5.017108917236328, 6.460432052612305, 5.448336601257324, 6.350144386291504, 12.739799499511719, 2.921222686767578, 6.136857986450195, 11.253296852111816, 3.812045097351074, 5.209809303283691, 5.595314979553223, 8.44027328491211, 8.503032684326172, 6.295053482055664, -0.0]
This high school confuses one hard bank and most teachers confuses some . <eos>	[4.992782115936279, 6.1404709815979, 5.302107810974121, 4.9296793937683105, 4.694093704223633, 3.3218283653259277, 5.923855781555176, 4.673356056213379, 5.706547260284424, 3.397599697113037, 5.152309417724609, 3.9774441719055176, 3.5130951404571533, 2.7725440077119856e-07]	[3.5910139083862305, 7.530357360839844, 1.6934185028076172, 12.779969215393066, 4.869372367858887, 9.342302322387695, 8.132057189941406, 2.857327461242676, 7.686222553253174, 8.701449394226074, 12.76060676574707, 4.827591896057129, 4.38716983795166, -0.0]	This high school confuses one bank and most teachers confuses some hard . <eos>	[4.994668006896973, 6.141766548156738, 5.295101642608643, 4.927945137023926, 4.694729804992676, 3.3210232257843018, 4.118958473205566, 5.714582443237305, 3.380525588989258, 5.255971908569336, 3.96040678024292, 3.456965923309326, 5.799492835998535, 2.918997665801726e-07]	[3.5940237045288086, 7.5280351638793945, 1.6849822998046875, 12.777103424072266, 4.868949890136719, 10.257280349731445, 2.579604148864746, 7.735811233520508, 7.778778076171875, 13.170392990112305, 5.038571357727051, 7.676953315734863, 3.8860740661621094, -0.0]
Andrew was n't working with a few excited sons of and Tamara was n't working with several . <eos>	[4.992694854736328, 6.160944938659668, 5.236826419830322, 5.747444152832031, 2.8051037788391113, 5.687967300415039, 6.960668563842773, 5.88916540145874, 4.545133113861084, 3.1593716144561768, 5.226783275604248, 6.519678115844727, 4.356410026550293, 5.501614570617676, 5.424224376678467, 3.0172982215881348, 4.721541404724121, 5.122227191925049, 2.899574553794082e-07]	[9.121593475341797, 3.4516124725341797, 7.051125526428223, 5.893458366394043, 2.598661422729492, 3.251293182373047, 5.450104713439941, 11.906577110290527, 5.4312028884887695, 3.1453981399536133, 8.291472434997559, 14.260211944580078, 4.659661293029785, 4.3798017501831055, 4.4231672286987305, 2.4334793090820312, 8.349475860595703, 4.763510704040527, -0.0]	Andrew was n't working with a few sons of and Tamara was n't working with several excited . <eos>	[4.995739936828613, 6.160834312438965, 5.236433029174805, 5.747149467468262, 2.8041396141052246, 5.689520835876465, 6.958498477935791, 5.888456344604492, 3.089343547821045, 4.681279182434082, 6.259854316711426, 4.415169715881348, 5.483737945556641, 5.486258506774902, 2.9478321075439453, 5.006645202636719, 5.15663480758667, 4.882717132568359, 2.909587237809319e-07]	[9.133529663085938, 3.4574804306030273, 7.047101020812988, 5.892653465270996, 2.599161148071289, 3.252751350402832, 5.450234413146973, 7.042367935180664, 2.987306594848633, 8.431031227111816, 13.84759521484375, 5.370694160461426, 5.241436004638672, 4.53584098815918, 2.477039337158203, 8.47064208984375, 12.938481330871582, 5.953716278076172, -0.0]
Larry walked through one dirty museum and every senator walked through many . <eos>	[4.992292881011963, 6.252315044403076, 3.6330177783966064, 3.175004005432129, 2.9337034225463867, 5.252389907836914, 4.458822727203369, 6.44124698638916, 5.5819292068481445, 5.109306335449219, 3.4777021408081055, 2.6202750205993652, 5.510056018829346, 2.8353440484352177e-07]	[9.824079513549805, 10.65131950378418, 3.8532028198242188, 6.071965217590332, 11.51921272277832, 9.594868659973145, 2.0587615966796875, 8.05550479888916, 11.5826997756958, 5.786685943603516, 2.5383129119873047, 7.5055999755859375, 6.318418502807617, -0.0]	Larry walked through one museum and every senator walked through many dirty . <eos>	[4.99211311340332, 6.252416133880615, 3.633951187133789, 3.1756644248962402, 2.9347290992736816, 3.8581645488739014, 6.104483604431152, 5.386690139770508, 5.048825263977051, 3.500211238861084, 2.5331530570983887, 5.527255535125732, 6.158814430236816, 3.0110490456536354e-07]	[9.822368621826172, 10.643545150756836, 3.851329803466797, 6.070858001708984, 11.361637115478516, 1.7252521514892578, 8.745033264160156, 11.31042194366455, 6.118250846862793, 2.3491039276123047, 7.504410743713379, 11.400693893432617, 7.321698188781738, -0.0]
Theresa has two small banks and Timothy has three . <eos>	[4.988522052764893, 5.937677383422852, 4.593120098114014, 2.2194442749023438, 4.005643367767334, 3.0256338119506836, 3.969355821609497, 5.095057487487793, 4.369805812835693, 4.5233964920043945, 2.866526358502597e-07]	[11.79133415222168, 4.5212297439575195, 2.864687919616699, 8.369312286376953, 10.62398910522461, 1.8282651901245117, 12.78546142578125, 5.713674545288086, 4.146396636962891, 6.514069557189941, -0.0]	Theresa has two banks and Timothy has three small . <eos>	[4.993766784667969, 5.941061019897461, 4.592704772949219, 2.224067211151123, 3.075716018676758, 4.017578601837158, 4.708120346069336, 4.393935203552246, 4.425642490386963, 5.86575984954834, 2.7672740543494e-07]	[11.792728424072266, 4.513363838195801, 2.8664236068725586, 13.81729507446289, 1.4719038009643555, 11.39670467376709, 4.444334030151367, 3.819056510925293, 6.120994567871094, 7.76046085357666, -0.0]
All people 's dermatologist can watch one unsure cousin of and all nephews of Kathleen can watch a few . <eos>	[4.992900371551514, 5.820235252380371, 4.755446434020996, 6.878241062164307, 4.630134582519531, 2.9637880325317383, 5.02085018157959, 4.3384833335876465, 5.711417198181152, 2.9892313480377197, 3.822169780731201, 6.167635440826416, 4.5019731521606445, 2.9762790203094482, 2.496199607849121, 2.6618103981018066, 5.296680927276611, 3.6444740295410156, 6.763160705566406, 5.587037563323975, 2.939054866146762e-07]	[5.905827522277832, 6.4836530685424805, 5.636056900024414, 3.6442737579345703, 3.806607246398926, 8.208237648010254, 5.330554962158203, 17.162979125976562, 11.13090705871582, 4.023641586303711, 7.746850490570068, 4.50850772857666, 11.983590126037598, 2.1699600219726562, 13.833988189697266, 8.035270690917969, 7.599567413330078, 3.749166488647461, 4.732817649841309, 3.5422801971435547, -0.0]	All people 's dermatologist can watch one cousin of and all nephews of Kathleen can watch a few unsure . <eos>	[4.994534492492676, 5.818922519683838, 4.758992671966553, 6.878992080688477, 4.629762649536133, 2.9642584323883057, 5.021183490753174, 4.338902473449707, 4.185480117797852, 4.30588960647583, 6.281985282897949, 4.480621814727783, 2.802945137023926, 2.7932369709014893, 2.714325189590454, 5.311666488647461, 3.85164737701416, 6.7346601486206055, 5.605302810668945, 5.737946510314941, 2.791153406178637e-07]	[5.907175064086914, 6.483565807342529, 5.629571914672852, 3.6428956985473633, 3.804912567138672, 8.204105377197266, 5.330360412597656, 13.49233627319336, 3.4708566665649414, 7.4563140869140625, 4.108911514282227, 11.954501152038574, 1.485422134399414, 13.528177261352539, 9.167859077453613, 7.535669326782227, 3.756237030029297, 4.814411163330078, 16.677722930908203, 3.2966012954711914, -0.0]
Beverly has investigated one long wife and that driver has investigated a few . <eos>	[4.995577335357666, 4.321071147918701, 4.507944107055664, 4.74039363861084, 3.3789544105529785, 5.71766471862793, 3.5965576171875, 4.334780693054199, 5.134855270385742, 4.941141128540039, 4.98581600189209, 4.686898231506348, 6.470727920532227, 5.491172790527344, 2.8296096843405394e-07]	[11.229260444641113, 4.203758239746094, 9.74258804321289, 6.972301959991455, 8.778426170349121, 12.11976146697998, 2.065145492553711, 5.816638946533203, 11.735764503479004, 3.8857545852661133, 7.642565727233887, 2.9297027587890625, 5.526882171630859, 6.77426815032959, -0.0]	Beverly has investigated one wife and that driver has investigated a few long . <eos>	[4.993047714233398, 4.303295135498047, 4.50543212890625, 4.740058422088623, 3.379868507385254, 3.4863977432250977, 2.9430110454559326, 4.983856201171875, 4.664130210876465, 4.964746952056885, 4.7101850509643555, 6.44504451751709, 5.328857421875, 4.7125444412231445, 2.8779146532542654e-07]	[11.24190616607666, 4.208529472351074, 9.741168975830078, 6.972749710083008, 11.718597412109375, 1.8719711303710938, 6.298059463500977, 11.514975547790527, 4.0607147216796875, 6.991253852844238, 3.0340709686279297, 5.286158561706543, 8.832111358642578, 6.876323699951172, -0.0]
Catherine climbs up three smooth slopes and Wayne climbs up fewer . <eos>	[4.990579605102539, 5.8552961349487305, 3.5682411193847656, 3.3478617668151855, 3.652059555053711, 5.4268903732299805, 3.3158483505249023, 5.954261779785156, 5.407210350036621, 3.82039737701416, 3.314936637878418, 3.7119240760803223, 3.0438121711995336e-07]	[9.953619003295898, 11.673981666564941, 2.9663753509521484, 7.2965850830078125, 13.267333984375, 5.335000038146973, 2.001466751098633, 14.088847160339355, 5.733634948730469, 3.021474838256836, 15.427412033081055, 4.032560348510742, -0.0]	Catherine climbs up three slopes and Wayne climbs up fewer smooth . <eos>	[4.989426612854004, 5.861199855804443, 3.5695676803588867, 3.3493423461914062, 3.6505181789398193, 3.2980411052703857, 5.747452735900879, 5.3234028816223145, 3.7671091556549072, 3.3109097480773926, 3.656405448913574, 4.988929748535156, 3.1728222893434577e-07]	[9.950522422790527, 11.668387413024902, 2.9714059829711914, 7.298035621643066, 6.95352840423584, 2.247976303100586, 13.157914161682129, 5.770824432373047, 2.9209394454956055, 15.379207611083984, 15.103609085083008, 3.2136497497558594, -0.0]
Jessica 's podiatrists were disagreeing with many unemployed waiters and Teresa 's podiatrist is disagreeing with few . <eos>	[4.989057540893555, 5.917298316955566, 6.981628894805908, 6.849147796630859, 6.69863224029541, 1.187828779220581, 5.033776760101318, 4.376830101013184, 5.315549850463867, 3.562041759490967, 6.285849571228027, 5.0152668952941895, 6.958346843719482, 5.215873718261719, 5.920975685119629, 0.6194199323654175, 4.101769924163818, 5.988965034484863, 2.7261813784207334e-07]	[11.00368595123291, 2.7542333602905273, 3.222841262817383, 5.436041831970215, 15.398961067199707, 0.2449474334716797, 4.664706230163574, 14.565937995910645, 3.366636276245117, 1.9237346649169922, 10.057578086853027, 2.4946327209472656, 3.4322919845581055, 7.016266822814941, 11.924078941345215, 0.10694694519042969, 10.914291381835938, 3.9527320861816406, -0.0]	Jessica 's podiatrists were disagreeing with many waiters and Teresa 's podiatrist is disagreeing with few unemployed . <eos>	[4.993828296661377, 5.914068222045898, 6.980880260467529, 6.846856594085693, 6.698280334472656, 1.1862930059432983, 5.034111976623535, 4.378090858459473, 4.793037414550781, 6.436487197875977, 4.9664201736450195, 7.2648468017578125, 5.126535415649414, 6.135685443878174, 0.7471824884414673, 4.243902206420898, 5.750269889831543, 5.150622367858887, 2.7538280278349703e-07]	[11.000535011291504, 2.7531967163085938, 3.22066593170166, 5.4356794357299805, 15.394403457641602, 0.2444934844970703, 4.664424896240234, 3.7914371490478516, 2.1808671951293945, 10.996618270874023, 1.901468276977539, 3.525029182434082, 6.456645965576172, 11.54836368560791, 0.14039230346679688, 10.902763366699219, 17.02138900756836, 3.488888740539551, -0.0]
Elizabeth did n't admire a few exposed shirts and Rodney did n't admire a lot . <eos>	[4.990880489349365, 6.080700874328613, 1.4529850482940674, 5.087924003601074, 3.6169424057006836, 6.823813438415527, 6.314435005187988, 6.7183685302734375, 3.173003673553467, 6.283390045166016, 5.1873674392700195, 2.298753261566162, 4.683515548706055, 3.2747159004211426, 6.7166266441345215, 0.7666385173797607, 2.7712061978490965e-07]	[9.202016830444336, 5.868132591247559, 2.9222497940063477, 9.654727935791016, 4.5667924880981445, 4.893959999084473, 10.2225923538208, 11.068714141845703, 1.8985557556152344, 11.972458839416504, 3.2869834899902344, 1.1402044296264648, 8.193339347839355, 5.059038162231445, 3.392000198364258, 3.817854881286621, -0.0]	Elizabeth did n't admire a few shirts and Rodney did n't admire a lot exposed . <eos>	[4.989626884460449, 6.080188751220703, 1.4545308351516724, 5.087197303771973, 3.618306875228882, 6.824306488037109, 6.314427852630615, 3.293478012084961, 6.295952796936035, 5.281402587890625, 2.336637020111084, 4.555122375488281, 3.3466193675994873, 6.745217323303223, 0.8632770776748657, 4.592119216918945, 2.7971049121333635e-07]	[9.199212074279785, 5.86644172668457, 2.9206361770629883, 9.654411315917969, 4.566640853881836, 4.893228530883789, 11.87601089477539, 1.7443962097167969, 12.057217597961426, 3.5646629333496094, 0.9355850219726562, 8.103034019470215, 5.096053123474121, 3.4497604370117188, 12.888153076171875, 3.1550607681274414, -0.0]
Regina 's hairdresser might wear five dirty gloves and a child 's lawyer might wear four . <eos>	[4.990220546722412, 5.444742679595947, 7.445176124572754, 4.231413841247559, 4.448427677154541, 4.246798038482666, 5.9724321365356445, 4.202110290527344, 3.1153571605682373, 5.928157806396484, 6.493017196655273, 3.6412389278411865, 5.784954071044922, 3.110792636871338, 5.0944671630859375, 4.326009273529053, 5.768355369567871, 3.130056427380623e-07]	[11.90432357788086, 2.44614315032959, 11.015417098999023, 10.213316917419434, 6.154247283935547, 8.222970962524414, 9.395021438598633, 4.835292816162109, 1.868722915649414, 1.9518661499023438, 7.090777397155762, 1.968083381652832, 9.681236267089844, 7.685060501098633, 4.775875091552734, 7.844845771789551, 4.9776411056518555, -0.0]	Regina 's hairdresser might wear five gloves and a child 's lawyer might wear four dirty . <eos>	[4.991373062133789, 5.442787170410156, 7.44310188293457, 4.22701358795166, 4.4491353034973145, 4.2462477684021, 5.972564220428467, 3.2359862327575684, 5.88401985168457, 6.375281810760498, 3.511240005493164, 5.67510986328125, 3.2965879440307617, 5.045212745666504, 4.377340793609619, 5.7732014656066895, 4.623523235321045, 3.23760076526014e-07]	[11.897584915161133, 2.450336456298828, 11.017016410827637, 10.216952323913574, 6.155693054199219, 8.222342491149902, 5.5741682052612305, 1.9806957244873047, 1.9968070983886719, 7.744509696960449, 1.8787384033203125, 9.803647994995117, 7.755636215209961, 4.623674392700195, 7.507549285888672, 9.665553092956543, 7.342787742614746, -0.0]
That horse had embarrassed few fast supervisors and all friends of Kayla had embarrassed many . <eos>	[4.990304470062256, 4.967726707458496, 3.6799702644348145, 4.717557430267334, 3.8445427417755127, 5.5044355392456055, 4.266592025756836, 3.355952262878418, 6.323301792144775, 4.463675498962402, 4.607067108154297, 3.8096208572387695, 4.86471700668335, 5.2489776611328125, 2.781134605407715, 4.044041633605957, 2.706923964979069e-07]	[6.270998001098633, 11.206052780151367, 3.2598133087158203, 13.427656173706055, 12.174266815185547, 10.347533226013184, 10.885293960571289, 1.868570327758789, 6.229872703552246, 8.226288795471191, 3.368083953857422, 2.766071319580078, 3.1140289306640625, 10.399430274963379, 7.632834434509277, 2.8380565643310547, -0.0]	That horse had embarrassed few supervisors and all friends of Kayla had embarrassed many fast . <eos>	[4.994436264038086, 4.97099494934082, 3.676548957824707, 4.719232082366943, 3.8412837982177734, 5.505162239074707, 3.2916111946105957, 6.200757026672363, 4.33413028717041, 4.753504753112793, 3.1835074424743652, 4.9055633544921875, 5.349831581115723, 2.838163137435913, 3.826524496078491, 4.101867198944092, 2.7526633061825123e-07]	[6.272945404052734, 11.20473575592041, 3.2595081329345703, 13.42658519744873, 12.172470092773438, 10.252847671508789, 1.8641643524169922, 5.813661575317383, 7.777457237243652, 3.136286735534668, 2.798832893371582, 3.0039777755737305, 10.1226806640625, 7.366649627685547, 10.647665023803711, 4.054743766784668, -0.0]
The horses were descending one exposed ladder and Andrea was n't descending two . <eos>	[4.993829250335693, 7.805665969848633, 4.257266521453857, 6.3603997230529785, 3.774188995361328, 3.691737413406372, 5.86196231842041, 3.6350059509277344, 5.874249458312988, 4.737884044647217, 6.24689245223999, 5.979284763336182, 3.6547341346740723, 4.3314619064331055, 3.625816020758066e-07]	[1.7164993286132812, 9.994100570678711, 1.3199129104614258, 11.125017166137695, 6.84291934967041, 10.756146430969238, 7.540896415710449, 1.9985065460205078, 14.322511672973633, 2.352405548095703, 7.986379623413086, 8.448896408081055, 8.48077392578125, 4.865239143371582, -0.0]	The horses were descending one ladder and Andrea was n't descending two exposed . <eos>	[4.98945951461792, 7.804666042327881, 4.253843307495117, 6.3588056564331055, 3.77325177192688, 3.693657875061035, 3.7503228187561035, 5.539865493774414, 4.73333215713501, 6.066143989562988, 5.969233989715576, 3.706449508666992, 4.568280220031738, 5.5404181480407715, 3.898116176515032e-07]	[1.7213573455810547, 9.999334335327148, 1.3178634643554688, 11.119617462158203, 6.840140342712402, 7.000931739807129, 2.4312744140625, 14.78693962097168, 2.416720390319824, 7.933184623718262, 8.444538116455078, 8.281381607055664, 11.31341552734375, 5.89610481262207, -0.0]
Janet discusses one red river and Debra discusses at least as many . <eos>	[4.989305019378662, 2.736900806427002, 4.570561408996582, 2.1239099502563477, 6.480225086212158, 4.391951560974121, 5.8207902908325195, 5.450283050537109, 3.8397412300109863, 3.905177116394043, 3.1611714363098145, 3.503624677658081, 4.38516902923584, 2.856959611108323e-07]	[10.495646476745605, 9.92033863067627, 6.673078536987305, 12.020489692687988, 7.686797142028809, 2.812437057495117, 14.745307922363281, 10.976816177368164, 7.2620391845703125, 2.005769729614258, 4.697071075439453, 1.2469635009765625, 6.439877510070801, -0.0]	Janet discusses one river and Debra discusses at least as many red . <eos>	[4.993078231811523, 2.736419677734375, 4.572027683258057, 2.12605619430542, 4.233091354370117, 5.804800987243652, 4.784272193908691, 4.156929969787598, 4.051636695861816, 3.0419013500213623, 3.5025174617767334, 4.4498291015625, 5.853550910949707, 2.804905534503632e-07]	[10.486656188964844, 9.930112838745117, 6.672740936279297, 12.285521507263184, 2.647397994995117, 15.638239860534668, 10.013192176818848, 7.3699212074279785, 1.6996679306030273, 5.199420928955078, 1.3869352340698242, 10.57430362701416, 5.586251258850098, -0.0]
The grandfathers of women fix one old bicycle and many granddaughters of Jessica fix at least as many . <eos>	[4.991231918334961, 7.803070068359375, 7.106077194213867, 5.380273818969727, 4.640927314758301, 5.003957271575928, 4.566766738891602, 6.07602071762085, 4.494659423828125, 6.354875564575195, 5.253721237182617, 5.682191848754883, 5.921230316162109, 3.961961269378662, 3.8544061183929443, 3.7393648624420166, 4.016241073608398, 2.9800188541412354, 3.7254879474639893, 3.1155974511420936e-07]	[1.7159719467163086, 2.999087333679199, 3.35360050201416, 7.9054083824157715, 15.532075881958008, 5.326903343200684, 10.736566543579102, 9.071599006652832, 2.6810359954833984, 6.780120849609375, 3.4308109283447266, 3.5591249465942383, 13.004382133483887, 10.646079063415527, 6.9185028076171875, 2.358163833618164, 5.285273551940918, 1.3209943771362305, 5.553493499755859, -0.0]	The grandfathers of women fix one bicycle and many granddaughters of Jessica fix at least as many old . <eos>	[4.992776870727539, 7.802660942077637, 7.105948448181152, 5.380803108215332, 4.641389846801758, 5.005779266357422, 4.567653179168701, 4.687026023864746, 6.271106719970703, 5.153248310089111, 5.513007164001465, 6.0071516036987305, 4.131435871124268, 4.100450038909912, 3.8740975856781006, 3.9015250205993652, 3.071423053741455, 3.9798829555511475, 6.053195953369141, 2.994422345636849e-07]	[1.7194499969482422, 2.9995603561401367, 3.354951858520508, 7.899029731750488, 15.531429290771484, 5.3271484375, 12.011068344116211, 2.8879737854003906, 6.178947448730469, 3.8347291946411133, 3.58121395111084, 14.61379337310791, 10.849274635314941, 6.688022613525391, 2.1172428131103516, 5.565980911254883, 1.4204788208007812, 9.676971435546875, 7.914666175842285, -0.0]
Ronald 's student is discovering one hopeful father and every cousin of Becky is discovering some . <eos>	[4.995216369628906, 4.761429786682129, 6.784763813018799, 6.177187919616699, 6.433903217315674, 3.891852855682373, 1.4662237167358398, 6.199988842010498, 3.7641844749450684, 5.62283992767334, 5.305398464202881, 4.235957622528076, 4.38433313369751, 3.9830105304718018, 4.739948272705078, 4.038760662078857, 3.8547286987304688, 2.8923892614329816e-07]	[10.600629806518555, 4.903180122375488, 8.705251693725586, 3.0960569381713867, 12.67950439453125, 5.886181831359863, 13.270353317260742, 5.300629615783691, 2.3917503356933594, 7.940631866455078, 8.188600540161133, 3.1877012252807617, 8.774482727050781, 3.095688819885254, 10.89174747467041, 5.4093170166015625, 5.558574676513672, -0.0]	Ronald 's student is discovering one father and every cousin of Becky is discovering some hopeful . <eos>	[4.99783992767334, 4.7496232986450195, 6.783916473388672, 6.178487777709961, 6.435979843139648, 3.8931360244750977, 1.464773416519165, 3.605764389038086, 4.131841659545898, 3.7542800903320312, 4.180360794067383, 3.839473247528076, 3.7148518562316895, 4.342015266418457, 4.061154365539551, 3.658207416534424, 6.658876895904541, 2.9429637038447254e-07]	[10.594109535217285, 4.901450157165527, 8.702911376953125, 3.0895814895629883, 12.684562683105469, 5.887416839599609, 10.46330451965332, 2.306417465209961, 7.103989601135254, 8.672460556030273, 2.9799985885620117, 9.18684196472168, 3.3563461303710938, 11.486432075500488, 5.09324836730957, 12.043879508972168, 5.1834516525268555, -0.0]
That picture of Stacy shocks a lot of excited classmates and a play shocks a few . <eos>	[4.9952874183654785, 4.971372127532959, 3.644562005996704, 5.142550945281982, 4.85318660736084, 5.403694152832031, 6.077925205230713, 1.5289126634597778, 5.921082019805908, 3.9936673641204834, 3.6880223751068115, 6.784514427185059, 6.8127665519714355, 4.285918712615967, 4.896941184997559, 6.070611000061035, 5.416684150695801, 3.0833038522359857e-07]	[6.275667190551758, 10.012272834777832, 4.14809513092041, 12.007566452026367, 12.366161346435547, 3.5021438598632812, 5.183172225952148, 0.2550525665283203, 10.103726387023926, 9.664939880371094, 2.241790771484375, 3.501066207885742, 9.106164932250977, 15.166413307189941, 3.558055877685547, 4.162446022033691, 4.117436408996582, -0.0]	That picture of Stacy shocks a lot of classmates and a play shocks a few excited . <eos>	[4.996445655822754, 4.964360237121582, 3.643852710723877, 5.141977310180664, 4.8499755859375, 5.403179168701172, 6.077644348144531, 1.526843547821045, 5.920533180236816, 3.965759754180908, 6.5887861251831055, 6.774066925048828, 4.441025733947754, 4.843114376068115, 6.159506797790527, 5.325687408447266, 3.778049945831299, 2.9143373581064225e-07]	[6.280764579772949, 10.017982482910156, 4.154504776000977, 12.008894920349121, 12.36572551727295, 3.5038623809814453, 5.178592681884766, 0.2545795440673828, 10.354360580444336, 2.373501777648926, 3.8724594116210938, 9.411251068115234, 15.176847457885742, 3.168532371520996, 4.025157928466797, 10.854703903198242, 6.693398475646973, -0.0]
